year,sector,VTFSECimports,cdi1_imports,cdi3_imports,VTFSECexports,cdi1_exports,cdi3_exports,Trade_balance,exp_share,imp_share
1997,Foodstuff,1279906.331,0.6956096599092026,41.05144664348417,2341726.309,0.5346466046650987,0.5465652950478936,1061819.978,0.021171248322704467,0.013261762366173865
1997,Mineral Products,3417809.155,0.6222034495701844,731.2947506628834,11586632.847,0.5944205856745095,0.29497863616908654,8168823.692,0.10475326697448024,0.03541366405393888
1997,Chemical Products,6354985.915,0.5957931828792699,81.60321309760678,3683659.619,0.4153613790281712,1.7251827183547386,-2671326.296,0.03330349589977123,0.06584725069627927
1997,Plastics/Rubbers,7104072.389,0.7909857940496879,16.440682479661003,2547979.49,0.6317679469828885,2.7881199267424246,-4556092.899,0.023035956976109582,0.07360891775682221
1997,Raw hides/skins/leathers/furs,616906.857,0.7308928476340711,39.3305331429502,409598.732,0.726649442655667,1.5061249188632742,-207308.12499999994,0.0037031297955310615,0.006392086624968185
1997,Wood and Wood Products,3414995.662,0.81081328516775375,68.64477431641508,1508782.134,0.7247506848990509,2.2634120493900283,-1906213.528,0.013640706474111688,0.03538451201782407
1997,Textiles,5754221.396,0.763067094265764,22.300599206772805,7912359.663,0.8358322635002422,0.7272446705005149,2158138.267,0.07153463263410055,0.05962242306941541
1997,Footwear/headgear,205939.162,0.5399824331040236,2.185855312104032,587886.944,0.7460782210743115,0.3503040237614122,381947.782,0.005315010737704385,0.0021338407055140843
1997,Stone/glass,1138794.419,0.6378030281257722,11.96194535263331,2174576.382,0.6769305653229104,0.5236856375459338,1035781.9630000002,0.019660067191912926,0.011799629865806979
1997,Metals,8370543.926,0.6699138214121482,140.77254084021433,6458363.253,0.6183229856540288,1.2960782164291806,-1912180.6730000004,0.05838923688989156,0.08673147536937376
1997,Machinery/Eelectrical,39260143.69,0.6156522336451594,28.239053991555274,41145832.725,0.7908013539410179,0.9541705949274842,1885689.0350000039,0.3719942158558355,0.40679437507885907
1997,Transportation,9854480.397,0.7049680112668437,8.234733297969518,18432830.851,0.7553600690247978,0.5346156798517675,8578350.454,0.16664886828878725,0.10210729809034182
1997,Miscellaneous,4789546.909,0.6723605494205528,11.81534136016434,6915117.129,0.8297974548018056,0.6926197806417518,2125570.2199999997,0.06251869031661726,0.049626938636340386
1998,Animal and Animal Products,1578587.828,0.7569888699091654,477.06917442548,1085744.315,0.8217194579371613,1.4539222597725507,-492843.51300000004,0.009235883565456631,0.014662042414389056
1998,Vegetable Products,3735295.561,0.8317516822924005,1837.5132555425696,4003284.227,0.7666698357096134,0.933057796847758,267988.66599999974,0.034053935617430385,0.03469370596569757
1998,Foodstuff,1496301.656,0.7139376480017516,94.4541416224036,2646522.022,0.5531617750774909,0.5653841696995333,1150220.366,0.02251263848303811,0.013897762263115957
1998,Mineral Products,2967039.047,0.6822887642817315,160.54027324433451,7659093.783999999,0.5829531064362933,0.38738774203264154,4692054.737,0.06515207809854996,0.0275580817111574
1998,Chemical Products,6961538.535,0.5968278021894037,1078.9379992110305,3858217.605,0.4091828379663982,1.8043405654409688,-3103320.93,0.03281992645752416,0.06465929323608965
1998,Plastics/Rubbers,7726955.308,0.7951892019713833,18.62102174267964,2662083.602,0.6621046279512832,2.9025967862898097,-5064871.706,0.022645013056857122,0.07176854176274863
1998,Raw hides/skins/leathers/furs,733760.863,0.665559189504584,83.57554130519827,446494.098,0.7178968610700072,1.643383118134744,-287266.765,0.003798101859544696,0.0068152260548943735
1998,Wood and Wood Products,3710508.856,0.8043724238872967,57.97334422899742,1630014.496,0.7239084228191494,2.2763655569355135,-2080494.36,0.013865717634508152,0.03446348518635494
1998,Textiles,7022604.87,0.7690341283118325,20.7197595105084,8860539.291,0.8689027772969062,0.7925708175723726,1837934.4209999992,0.07537217380579114,0.06522648194613796
1998,Footwear/headgear,211449.271,0.5095232951712754,2.960030785270629,509518.823,0.7485894466494122,0.41499795778889215,298069.55199999997,0.004334221656630554,0.0019639567244234737
1998,Stone/glass,1437204.212,0.679595803802253,14.462014124929755,2470584.532,0.6963177540430405,0.5817263863611042,1033380.3200000001,0.02101602629728728,0.013348860760684013
1998,Metals,9455357.806,0.6522020255816823,34.6026782684529,6373579.33,0.6803896387977884,1.4835239849442652,-3081778.476,0.05421684992850374,0.08782207409418633
1998,Machinery/Eelectrical,43925762.38,0.6160615467343853,27.153473922028738,46937602.392,0.7950491991748372,0.9358331090956334,3011840.0119999945,0.39927469528975673,0.4079857830374296
1998,Transportation,11367646.841,0.6526212951282325,146.2923011704243,20793099.703,0.8169408024362284,0.5467028487032115,9425452.862000002,0.176876494003875,0.10558355840466913
1998,Miscellaneous,5334920.908,0.6598119671103352,15.52025598646235,7620789.679,0.824572488425762,0.7000483063718469,2285868.7709999997,0.06482624424524627,0.04955114643802193
1999,Animal and Animal Products,1662426.069,0.6924511735483686,295.82835435514306,1168473.322,0.8144769325189325,1.422733440036554,-493952.747,0.00867425048843955,0.013950070652562745
1999,Vegetable Products,3509749.504,0.8353699917275075,946.2568703761716,4021626.061,0.7778824296720541,0.8727190073776478,511876.55700000003,0.029854846633760358,0.029451687787264275
1999,Foodstuff,1687448.801,0.6884121013234461,40.248577786570934,2709939.561,0.6127187398890085,0.6226887216544827,1022490.7600000002,0.020117442236859146,0.014160046233329546
1999,Mineral Products,3240232.679,0.714694691819111,245.60464067732596,10277948.916,0.5874887252097651,0.31526063278596667,7037716.237,0.07629913471380885,0.027190066160345243
1999,Chemical Products,7474501.917,0.5976760763038537,206.33144509164296,4345110.476,0.3921296023762682,1.7202098676857671,-3129391.4410000006,0.03225625776740396,0.06272148384775221
1999,Plastics/Rubbers,8894388.073,0.7807937019971116,12.88771693899365,3013400.917,0.6740299756076337,2.951611258502846,-5880987.156000001,0.022370210670630476,0.07463630674674016
1999,Raw hides/skins/leathers/furs,758579.4689999999,0.6520197386770311,45.00716708934557,461164.642,0.7539480681758601,1.6449211407669022,-297414.82699999993,0.0034234907599538255,0.006365538525571287
1999,Wood and Wood Products,4027662.759,0.7766394536277499,327.72272965247276,1646924.66,0.728815842773809,2.4455658821697406,-2380738.0990000004,0.012226070349621676,0.033797701504129744
1999,Textiles,7789912.81,0.7538338331049096,19.343199517899063,10107895.257,0.8619282713593853,0.7706760519313126,2317982.4469999997,0.0750367284552587,0.06536822064043535
1999,Footwear/headgear,233634.94,0.49514697047302464,3.3744236260204183,501670.261,0.7700730392824506,0.46571415163076607,268035.321,0.003724187300285532,0.0019605226245446093
1999,Stone/glass,1661324.887,0.6995041316157181,102.13244442444784,2629167.234,0.7325583374751748,0.631882546502175,967842.3470000001,0.01951782273015709,0.013940830201520872
1999,Metals,9711416.149,0.6578482889045906,58.85046815959101,6202728.184,0.7153522747126158,1.5656685027808723,-3508687.965,0.04604642396766657,0.08149231051007347
1999,Machinery/Eelectrical,50585692.32,0.6115809649263394,33.291952172400975,54460229.103,0.8028399657637756,0.9288556650088244,3874536.783,0.4042896487261244,0.4244844297330378
1999,Transportation,12244996.884,0.6460552911746537,3.487660289226742,24410018.731,0.8037184814043935,0.501638160090767,12165021.847,0.18120962876394653,0.10275258242007913
1999,Miscellaneous,5687756.707,0.6233223565790448,8.010231058702498,8749672.206,0.8336125325806427,0.6500536903656434,3061915.499,0.06495385643608342,0.047728202412613656
2000,Animal and Animal Products,2184824.992,0.6322137134333795,106.3406740629748,1374231.692,0.814399863734472,1.5898519912754274,-810593.3,0.008248808366328277,0.014128588648311895
2000,Vegetable Products,3909341.239,0.8182839827859317,259187.9870499251,4030978.272,0.7717810624204403,0.9698244384384516,121637.03299999982,0.02419589614191571,0.025280502765190338
2000,Foodstuff,2021798.98,0.7076202485388582,21.22179507912831,2986662.838,0.6351365403745292,0.6769424905537329,964863.858,0.017927405945384174,0.013074349763752869
2000,Mineral Products,9858171.393,0.7589238136863412,386.49501304272206,17957500.266,0.5991963769040831,0.5489723651384297,8099328.873,0.1077896684342534,0.06374975064192823
2000,Chemical Products,8627777.551,0.5962947222196204,290.41839456269304,4764613.513,0.3961263387942881,1.8108032325097425,-3863164.0380000006,0.02859953240574455,0.05579317355557731
2000,Plastics/Rubbers,10499782.836,0.7740064319848805,12.754855234382104,3596665.382,0.690909726109074,2.9193104503264578,-6903117.453999999,0.021588938507703173,0.06789885374327027
2000,Raw hides/skins/leathers/furs,825827.396,0.6407799716551117,53.89954796765231,490742.233,0.7869268503823039,1.6828129728137744,-335085.16299999994,0.0029456740525243396,0.005340370791854513
2000,Wood and Wood Products,4664164.377,0.7695280446174432,1194.503897370079,1820699.384,0.7220421125289448,2.561743260852336,-2843464.9930000002,0.010928725045956763,0.03016171094345616
2000,Textiles,8941454.323,0.7032566799324387,19.129773930716865,11409054.578,0.8667402212454941,0.7837156235751334,2467600.254999999,0.06848270593871758,0.05782162439092839
2000,Footwear/headgear,326802.311,0.4250148134007534,5.816302879514614,480287.914,0.8279229551411901,0.6804300118199519,153485.603,0.002882922134828452,0.002113329643492422
2000,Stone/glass,2060314.501,0.6875946415620512,17.47412447460426,2812151.168,0.7245075705019732,0.7326471366278984,751836.6670000001,0.016879901851352613,0.013323417746212316
2000,Metals,12260296.296,0.654893445616983,308.5583903646416,6939307.902,0.7359637023669473,1.7667894938724973,-5320988.394,0.041653107996104576,0.07928355072231157
2000,Machinery/Eelectrical,64221719.255,0.6189173944802985,47.72081569377618,67762905.949,0.8058431444743736,0.947741516624668,3541186.6939999983,0.40674598670136575,0.4153020296653886
2000,Transportation,17426756.358,0.5859564072449943,5.6877965169081826,29902226.571,0.7805532791163426,0.5827912619356898,12475470.213,0.17948773714549765,0.11269345277451674
2000,Miscellaneous,6809555.6959999995,0.6393690055267183,13.9089480433682,10269574.194,0.8575398305028761,0.6630806270408449,3460018.4980000006,0.061642989332322984,0.044035294203808334
2001,Animal and Animal Products,2761710.584,0.6301315966110234,714.5279493207033,1301612.219,0.8362207183828936,2.121761415332872,-1460098.3649999998,0.008161752769106854,0.018742663637974243
2001,Vegetable Products,4398577.487,0.8225468956646635,165162.70960048176,3695203.052,0.7737427227391389,1.1903479795567131,-703374.4349999996,0.023170751858217688,0.0298514474333517
2001,Foodstuff,2493141.337,0.7059881035313292,84.85014275569011,3120991.043,0.6410771972836291,0.7988300199040334,627849.7060000002,0.01957015838951873,0.016919987833642017
2001,Mineral Products,8744894.725,0.7024569565374684,2269.652770823258,14293662.506,0.5779072105164714,0.611802239022307,5548767.7809999995,0.08962833771540087,0.059348224730622345
2001,Chemical Products,9107290.177,0.5672255949032537,1320.6890813251605,4847096.983,0.3856101253583006,1.878916433680114,-4260193.193999999,0.0303936968673538,0.06180766276881455
2001,Plastics/Rubbers,10060118.679,0.7399441569536378,12.021236515330344,3286341.132,0.6572874871095397,3.0611912381955357,-6773777.546999999,0.02060698527779475,0.06827414199409057
2001,Raw hides/skins/leathers/furs,831490.649,0.5597398236872186,37.74715511016918,378503.845,0.7052455733223058,2.196782569011948,-452986.804,0.0023734064262394125,0.0056430060566867515
2001,Wood and Wood Products,4473617.351,0.725020713998764,505.4230747792425,1634756.391,0.7088596625601158,2.736565139386569,-2838860.96,0.01025073159754916,0.030360714022884868
2001,Textiles,8333151.053,0.6532383927841082,20.694003662327574,10198437.844,0.8778773218113691,0.8171007344916656,1865286.7910000002,0.06394925239544877,0.056553879373049426
2001,Footwear/headgear,381840.231,0.3847707573552959,13.96472522390676,422261.57,0.8579206583968068,0.9042741706284092,40421.33899999998,0.0026477890172871125,0.0025914022470500068
2001,Stone/glass,1895894.656,0.6041046691238452,24.270572396935982,2638993.316,0.7374222785516824,0.7184158612700328,743098.6600000001,0.01654779410496413,0.01286670516320869
2001,Metals,10297709.664,0.6300771299876151,110.91502598852286,6507814.74,0.7621384640855323,1.5823606041987606,-3789894.9240000006,0.04080721907776544,0.06988658029268312
2001,Machinery/Eelectrical,59281917.649,0.5664351221462149,18.366669764354437,66262744.438,0.797238864262199,0.8946492957964978,6980826.7890000045,0.41550020045214886,0.4023234906461494
2001,Transportation,17276010.002,0.5713466316368082,9.877208939393162,29761416.187,0.7817437667770744,0.5804834653515677,12485406.184999999,0.1866188081450308,0.1172456108723682
2001,Miscellaneous,7011520.49,0.61676598574882,17.856669408145684,11127210.391,0.854573375317509,0.6301238355006853,4115689.9010000005,0.0697731159061736,0.04758448292742407
2002,Animal and Animal Products,2464012.213,0.6352529215811383,215.86736173707817,1153946.447,0.8070784507202285,2.135291650150555,-1310065.766,0.007152711041433732,0.017313758418171468
2002,Vegetable Products,4563121.298,0.8506987262834076,20099.072777858742,3637597.656,0.7729138034646503,1.2544326584534176,-925523.6420000005,0.022547567078184057,0.032063469235079245
2002,Foodstuff,2380365.816,0.668695594794422,106.7915350426515,3568141.142,0.6742185770870412,0.6671164960323759,1187775.326,0.022117042441725517,0.016726004225003248
2002,Mineral Products,4849023.574,0.6917173333887422,4679.028117947963,15230904.952,0.6261005778440885,0.3183673976879007,10381881.377999999,0.09440842103584908,0.03407240527514967
2002,Chemical Products,9574781.216,0.5748414726024844,6916.107953615364,4998907.586,0.373398227886933,1.9153747196317945,-4575873.63,0.030985615994958773,0.06727866363894117
2002,Plastics/Rubbers,10223212.399,0.7268451342788678,29.55600579910906,3371473.673,0.702107134134831,3.032268197990464,-6851738.726,0.020898003568072202,0.07183496445353908
2002,Raw hides/skins/leathers/furs,911198.192,0.5341383178054013,26.35519702179036,289787.573,0.6956616708713828,3.144366000815363,-621410.6190000001,0.0017962417393425048,0.006402673365062019
2002,Wood and Wood Products,4548645.449,0.6939226915520762,2537.6893571956107,1591891.89,0.7063055494725928,2.857383392411152,-2956753.5590000004,0.009867305998448827,0.03196175246956907
2002,Textiles,8453783.5,0.5969692522003166,19.07173517089739,10238917.711,0.8820012674981084,0.8256520599748377,1785134.2109999992,0.06346570064338618,0.0594018018524018
2002,Footwear/headgear,416553.64,0.33481027752768555,12.87008121911344,389974.548,0.8754254432163441,1.0681559659119086,-26579.092000000004,0.0024172484456358215,0.0029269778181777086
2002,Stone/glass,2233620.007,0.5642321062381366,17.769574119701637,2893319.117,0.8057122628387917,0.7719922748500612,659699.1099999999,0.017934173330451962,0.015694872369203014
2002,Metals,10642354.173,0.6155963640086446,115.6635783792006,6886814.789,0.7723698756627996,1.5453231281896174,-3755539.3840000005,0.042687766238764996,0.0747801281908423
2002,Machinery/Eelectrical,55877309.579,0.542371652466727,14.532738801753288,65042815.898,0.7871487751167443,0.8590850320291586,9165506.318999998,0.4031664282593576,0.3926304561332889
2002,Transportation,17611151.248999998,0.5486754662314193,3.804947695222041,29540695.351,0.8144159463543649,0.5961657652179753,11929544.102000002,0.18310733427712336,0.12374744596733242
2002,Miscellaneous,7566138.215,0.6082178587310939,37.3332629979619,12494752.205,0.8468463339513819,0.6055452793991604,4928613.99,0.07744843990726545,0.05316462658823887
2003,Animal and Animal Products,2612684.023,0.6562714348158127,296.44669173955896,1338459.321,0.8173597388753178,1.9520085384798929,-1274224.702,0.007945450686284505,0.017904792214271617
2003,Vegetable Products,4731958.128,0.8451592160862788,1754.5677649470726,4390802.293,0.7821301675783563,1.0776978356652236,-341155.83499999996,0.02606497078012909,0.03242823330438136
2003,Foodstuff,2762876.791,0.6516498577462538,292.7238855124474,3743629.846,0.7065851760682381,0.7380208259510709,980753.0549999997,0.022223182925628752,0.01893406719718305
2003,Mineral Products,4696122.426,0.7153211741583179,4868.397210734684,19658646.972,0.6298485625248298,0.23888329815824724,14962524.546,0.1166989594860479,0.03218265029759059
2003,Chemical Products,10989113.675,0.5877902535896257,57202.3440603702,5221132.563,0.3630818507377186,2.1047375339356997,-5767981.112000001,0.030994032209269304,0.07530868457026797
2003,Plastics/Rubbers,10962713.314,0.7155399397603898,16.00355402178578,3793701.618,0.6737592074907365,2.8897141678157148,-7169011.6959999995,0.022520422288050047,0.07512776220310624
2003,Raw hides/skins/leathers/furs,934070.652,0.5679205023920098,14.87891688007356,325902.114,0.6499433909233496,2.866107987259021,-608168.538,0.0019346416695041797,0.006401210705267597
2003,Wood and Wood Products,4730595.676,0.6802099603176662,246.01677684407431,1644471.714,0.7186081623922644,2.8766658834728975,-3086123.9620000003,0.00976202167938487,0.03241889638504969
2003,Textiles,8429189.658,0.6006196463739062,41.828046873705496,9758559.439,0.8904880801537057,0.8637739730633618,1329369.7809999995,0.05792940553009954,0.057765458062502655
2003,Footwear/headgear,453585.791,0.3566312438838378,11.259786785958712,380231.763,0.8843133622039758,1.1929192538288813,-73354.02800000005,0.0022571569227956513,0.0031084353361168133
2003,Stone/glass,2127735.011,0.5726076152525569,8.749055729389779,2965240.63,0.796698972171454,0.7175589695734069,837505.619,0.017602457414267723,0.014581423901096796
2003,Metals,10221955.245,0.5955112661976721,115.56084945919856,6872330.387,0.7228290829380747,1.4874074250470113,-3349624.857999999,0.04079598186739588,0.07005132770519831
2003,Machinery/Eelectrical,57876001,0.5247922536173142,6.7153501819634815,66674405.382,0.798403765669061,0.8680392523699162,8798404.382,0.39579701204831996,0.396625754578657
2003,Transportation,16856295.622,0.5133785006953631,8.362212613306735,28970262.312000003,0.7960949397180053,0.5818482221687659,12113966.690000001,0.17197518591506192,0.11551663651530905
2003,Miscellaneous,7536038.106,0.6005321282440994,30.522085549238295,12718284.082,0.8159406990416702,0.5925357585513947,5182245.976000001,0.07549911857776079,0.051644667024001244
2004,Animal and Animal Products,2972744.554,0.5933700805781212,751.7984112687483,1488404.1179999998,0.8164365467769336,1.99726977240196,-1484340.4360000002,0.007929324208571158,0.01753682016850445
2004,Vegetable Products,5406611.45,0.7687959364869654,10273.680718116411,5151205.826,0.7947654022166452,1.0495817159374363,-255405.62399999984,0.02744253429930016,0.031894692260742125
2004,Foodstuff,3123059.146,0.6570318932234059,127394.40039859206,4240419.376999999,0.6827820014143551,0.7364977065569146,1117360.2309999992,0.022590410503379385,0.018423556287509087
2004,Mineral Products,5190676.547,0.5906711200226048,3623.4351575869487,24971961.51,0.660491676067517,0.20786018530908748,19781284.963,0.1330356295995885,0.03062084868177767
2004,Chemical Products,13057616.972,0.5806266691070686,11005.219197771208,6093437.556,0.3543036810366112,2.1428982987021192,-6964179.415999999,0.03246217968755142,0.07702951818011324
2004,Plastics/Rubbers,12530123.502,0.6905292907889193,37.73675053952321,4311435.913,0.6354646476882084,2.9062529873675524,-8218687.589000001,0.022968744002530368,0.07391772772674138
2004,Raw hides/skins/leathers/furs,1208125.516,0.6022577203350349,18.57929620642221,347374.016,0.6285205676454031,3.477881074443979,-860751.5,0.0018506003585898338,0.007126976277381702
2004,Wood and Wood Products,5134073.972,0.6774843525086456,124.3149955334708,1746664.687,0.7292043564454022,2.9393586589410448,-3387409.285,0.00930518158300706,0.030286938666699636
2004,Textiles,8692203.652,0.5834192779176224,43.3110917225999,9812157.985,0.8398215786265034,0.8858605482390223,1119954.3329999987,0.05227329117668116,0.05127706385267224
2004,Footwear/headgear,494444.531,0.3441007690370575,18.584901995443317,358232.257,0.871351419328766,1.380234530359448,-136212.27400000003,0.001908446552498174,0.0029168280913273266
2004,Stone/glass,2537962.428,0.5437495876157126,27.86096730268534,3645692.534,0.8013714172125529,0.6961537223259431,1107730.1060000001,0.019422062675893064,0.014971952647047697
2004,Metals,13657821.891,0.5580545448170305,357.8884877789842,9669695.457,0.6849567098218892,1.4124355779077769,-3988126.4340000004,0.05151433629445298,0.08057024814784353
2004,Machinery/Eelectrical,67655813.89,0.489061165128314,19.50680758206303,73004541.353,0.7825239256125385,0.9267343186619416,5348727.4629999995,0.38892439901592457,0.3991153023714313
2004,Transportation,18975204.648,0.4947679431405845,20.419821397884828,29259924.686,0.8130813130608925,0.6485049039473114,10284720.038000003,0.155879324941285,0.1119385623378879
2004,Miscellaneous,8877974.622,0.5566083142469004,38.81842433288565,13607676.182,0.7735963689717641,0.6524240071014941,4729701.5600000005,0.07249353510074727,0.052372964302320704
2005,Animal and Animal Products,3540740.671,0.6414465565323496,5111.577580707082,1521883.32,0.8385135741157985,2.3265519928295157,-2018857.351,0.006999695632328663,0.018906198299513444
2005,Vegetable Products,5566843.961,0.8190201549108872,3191.8011303876783,5610465.211,0.7916531853213905,0.9922250208566528,43621.25,0.0258045727400236,0.029724813424246085
2005,Foodstuff,3618952.302,0.6624233851562983,245.6290653667595,5006893.973,0.6975111972518493,0.722793876106711,1387941.671,0.023028528806229905,0.01932381843677042
2005,Mineral Products,10097508.147,0.5603252751019793,17946.17807601121,33990817.203,0.6454162086676,0.29706576593012307,23893309.056,0.15633614718579153,0.053916823935094275
2005,Chemical Products,14207323.94,0.5814296473870355,304.5009980899408,6596860.942,0.39101501451341464,2.153649146906635,-7610462.998,0.030341365935199913,0.0758616653049609
2005,Plastics/Rubbers,14529646.517,0.6731196289860719,56.81076178469198,5439796.231,0.6610025958613567,2.6709909526020996,-9089850.286000002,0.025019603946305567,0.07758274434559313
2005,Raw hides/skins/leathers/furs,1405006.345,0.532312644963259,20.703824612122744,375438.045,0.6238001689097338,3.7423121170365143,-1029568.3,0.0017267762970136975,0.007502195455376969
2005,Wood and Wood Products,5727391.646,0.6845090322720323,545.733498302318,2232300.652,0.7286415401021977,2.5656900833983185,-3495090.994,0.010267163663932412,0.030582076537017503
2005,Textiles,8459158.17,0.5744827352563,67.55099177668905,9558635.269,0.8741793527169595,0.8849755150125083,1099477.0989999995,0.043963644692184424,0.04516866290684898
2005,Footwear/headgear,505901.64,0.3698647864911627,33.17283526552118,366922.82,0.7842929013563208,1.3787685377540706,-138978.82,0.0016876116761406624,0.0027013208858325515
2005,Stone/glass,2454373.651,0.5496421169729093,1570.6364111928492,4317626.854,0.7924175561798622,0.5684543231720413,1863253.2030000002,0.019858338306755832,0.013105414730585562
2005,Metals,15794822.346,0.5540310037180228,152.34524850201134,11218645.327,0.6683387473568811,1.407908164097717,-4576177.019000001,0.051598635495950014,0.0843382984314194
2005,Machinery/Eelectrical,70518031.9,0.468528841797482,10.746316122710915,81115451.095,0.7690672482911559,0.8693538770734491,10597419.194999993,0.3730795004337394,0.37653926640616575
2005,Transportation,21803044.27,0.4697691787493576,2885.6252755180317,34376393.955,0.7637670508741946,0.6342446592432298,12573349.684999999,0.15810955508864039,0.11641990103309952
